date,BTCUSDT,ETHUSDT,BNBUSDT,LTCUSDT,ADAUSDT,NEOUSDT,XLMUSDT
2021-03-02 08:00:00,48847.55,1569.82,249.9423,181.1,1.23321,38.296,0.42359
2021-03-02 12:00:00,48610.86,1552.96,247.1384,179.19,1.24265,38.192,0.42688
2021-03-02 16:00:00,47433.31,1478.59,230.3381,172.21,1.19706,36.617,0.40124
2021-03-02 20:00:00,48456.72,1485.47,239.4392,179.04,1.22327,37.643,0.41872
2021-03-03 00:00:00,48687.24,1521.04,238.153,184.95,1.21808,38.28,0.41409
2021-03-03 04:00:00,49710.01,1565.69,249.0162,193.46,1.24084,40.248,0.42546
2021-03-03 08:00:00,51650.17,1609.21,249.2043,192.17,1.24323,40.499,0.43188
2021-03-03 12:00:00,50821.49,1600.48,244.9202,193.93,1.23075,40.26,0.42524
2021-03-03 16:00:00,50851.08,1605.15,245.3461,189.73,1.23836,39.753,0.42372
2021-03-03 20:00:00,50352.9,1567.9,240.8267,187.56,1.21321,39.756,0.42022
2021-03-04 00:00:00,49570.84,1554.0,240.2302,185.19,1.19577,38.915,0.4156
2021-03-04 04:00:00,49687.62,1572.32,242.8143,188.0,1.20253,39.492,0.41891
2021-03-04 08:00:00,49355.61,1562.1,238.2139,184.97,1.16532,38.611,0.41328
2021-03-04 12:00:00,49426.38,1577.08,238.9094,185.23,1.15129,38.694,0.41664
2021-03-04 16:00:00,47985.18,1526.3,228.9683,178.82,1.115,37.504,0.40864
2021-03-04 20:00:00,48373.02,1539.41,230.0457,180.88,1.11174,37.862,0.4128
2021-03-05 00:00:00,47318.19,1479.39,221.4996,172.86,1.07666,36.767,0.39634
2021-03-05 04:00:00,47450.91,1475.74,223.8264,174.23,1.14127,36.733,0.39881
2021-03-05 08:00:00,47499.94,1480.88,223.9371,174.88,1.12415,37.294,0.39745
2021-03-05 12:00:00,47885.7,1482.81,223.7862,175.92,1.16948,37.316,0.40037
2021-03-05 16:00:00,49288.06,1534.11,228.3021,179.96,1.17764,38.08,0.40618
2021-03-05 20:00:00,48747.32,1527.89,226.474,180.22,1.15705,37.35,0.40475
2021-03-06 00:00:00,48623.95,1529.27,224.6677,179.4,1.13855,37.994,0.40396
2021-03-06 04:00:00,48826.81,1589.83,229.5319,183.52,1.14797,38.346,0.40613
2021-03-06 08:00:00,48160.0,1564.52,225.2795,181.63,1.12236,37.89,0.40034
2021-03-06 12:00:00,47274.92,1544.02,221.9102,177.32,1.10892,37.655,0.39299
2021-03-06 16:00:00,48378.06,1619.96,224.6955,181.36,1.10442,37.768,0.39944
2021-03-06 20:00:00,48905.34,1650.0,226.4791,182.8,1.12846,38.099,0.40163
2021-03-07 00:00:00,49562.15,1650.17,227.7401,184.31,1.12643,38.45,0.40753
2021-03-07 04:00:00,50041.24,1687.4,229.8429,186.23,1.13174,38.736,0.41213
2021-03-07 08:00:00,50716.63,1676.54,241.0982,187.74,1.13887,38.858,0.41664
2021-03-07 12:00:00,50551.21,1646.47,235.06,185.84,1.12577,38.901,0.41177
2021-03-07 16:00:00,50370.28,1655.94,232.8164,186.94,1.11929,38.527,0.40731
2021-03-07 20:00:00,50960.87,1728.27,240.2143,190.82,1.13,39.245,0.4129
2021-03-08 00:00:00,50548.76,1723.68,236.7246,188.77,1.14114,38.823,0.4104
2021-03-08 04:00:00,49800.69,1690.46,232.8149,185.06,1.12301,38.443,0.40641
2021-03-08 08:00:00,50491.21,1722.31,234.6791,184.7,1.12277,38.386,0.41225
2021-03-08 12:00:00,51040.07,1741.25,235.1822,186.25,1.12095,38.824,0.41305
2021-03-08 16:00:00,51295.53,1772.1,236.0215,187.72,1.11702,39.137,0.41312
2021-03-08 20:00:00,52335.07,1834.61,240.5,191.68,1.11809,40.067,0.41858
2021-03-09 00:00:00,53826.56,1848.81,244.5968,198.26,1.14102,41.22,0.42538
2021-03-09 04:00:00,53537.8,1811.57,242.3286,196.6,1.12957,41.579,0.41908
2021-03-09 08:00:00,54216.03,1826.63,267.8079,199.46,1.19071,42.001,0.42904
2021-03-09 12:00:00,54052.62,1831.79,276.7182,199.59,1.17323,41.751,0.42511
2021-03-09 16:00:00,54072.23,1828.33,277.0,198.2,1.18096,42.117,0.42442
2021-03-09 20:00:00,54857.46,1870.82,293.0845,203.7,1.19725,42.599,0.4309
2021-03-10 00:00:00,53448.9,1777.85,273.1261,193.35,1.1447,40.093,0.40864
2021-03-10 04:00:00,54218.38,1808.62,286.5475,197.79,1.16268,41.64,0.41612
2021-03-10 08:00:00,54826.0,1815.56,279.7621,197.21,1.16441,41.258,0.41377
2021-03-10 12:00:00,56280.02,1830.77,285.2172,203.09,1.16392,41.939,0.41618
2021-03-10 16:00:00,56693.6,1838.63,285.6549,203.81,1.16517,41.99,0.41897
2021-03-10 20:00:00,55955.34,1799.03,278.8935,199.97,1.13203,40.951,0.41008
2021-03-11 00:00:00,55886.23,1800.58,285.1604,199.44,1.1317,40.584,0.40732
2021-03-11 04:00:00,55014.2,1765.43,278.2679,194.52,1.12416,40.055,0.40093
2021-03-11 08:00:00,56208.67,1779.07,282.5077,197.12,1.12531,40.631,0.40455
2021-03-11 12:00:00,56287.88,1794.95,291.6981,197.66,1.11845,40.427,0.40111
2021-03-11 16:00:00,56870.0,1792.15,287.2273,198.17,1.10888,40.661,0.40373
2021-03-11 20:00:00,57756.57,1826.07,290.1377,201.0,1.12353,41.753,0.40564
2021-03-12 00:00:00,57113.1,1817.34,281.7659,209.9,1.11422,41.543,0.4037
2021-03-12 04:00:00,56711.98,1794.73,279.2448,209.15,1.08491,41.085,0.39895
2021-03-12 08:00:00,56483.59,1775.85,279.0244,209.07,1.07745,40.52,0.39379
2021-03-12 12:00:00,56962.91,1773.51,272.5141,210.34,1.07598,40.135,0.39293
2021-03-12 16:00:00,56963.89,1741.97,261.1724,210.47,1.04401,39.34,0.3845
2021-03-12 20:00:00,57232.78,1765.33,263.4216,220.49,1.035,39.866,0.38593
2021-03-13 00:00:00,56694.26,1759.74,260.0977,216.72,1.05058,39.092,0.37848
2021-03-13 04:00:00,57358.16,1790.63,270.4554,220.88,1.05646,39.73,0.38724
2021-03-13 08:00:00,59803.46,1872.51,281.0397,224.77,1.141,41.267,0.40457
2021-03-13 12:00:00,59699.12,1873.65,276.4741,228.1,1.1186,41.945,0.40555
2021-03-13 16:00:00,60799.39,1927.46,277.819,226.4,1.10533,41.712,0.40531
2021-03-13 20:00:00,61173.44,1921.42,276.2,226.77,1.10145,42.06,0.40723
2021-03-14 00:00:00,61350.05,1912.56,274.2935,223.91,1.0878,41.853,0.4017
2021-03-14 04:00:00,60493.48,1888.17,268.6198,219.38,1.08,40.725,0.39594
2021-03-14 08:00:00,60315.39,1879.99,270.1816,219.84,1.07945,40.61,0.39508
2021-03-14 12:00:00,59696.17,1857.27,266.8235,216.42,1.0728,39.956,0.39105
2021-03-14 16:00:00,59925.14,1871.89,268.5407,218.86,1.08313,40.335,0.39725
2021-03-14 20:00:00,58963.2,1854.21,263.388,213.97,1.05278,39.637,0.38939
2021-03-15 00:00:00,60370.08,1884.13,266.5438,219.87,1.06149,40.625,0.39158
2021-03-15 04:00:00,57774.17,1796.62,256.482,208.34,1.03843,38.793,0.38155
2021-03-15 08:00:00,56159.77,1770.69,254.827,205.2,1.02656,38.786,0.37919
2021-03-15 12:00:00,56251.29,1765.16,254.9592,201.73,1.03059,38.686,0.37957
2021-03-15 16:00:00,56593.79,1786.11,257.6401,202.98,1.04448,39.427,0.38166
2021-03-15 20:00:00,55552.06,1794.0,254.0872,200.53,1.02999,38.587,0.384
2021-03-16 00:00:00,54296.6,1749.0,246.9483,196.16,1.02437,38.452,0.39236
2021-03-16 04:00:00,55169.27,1798.48,252.5748,203.17,1.04317,39.746,0.39863
2021-03-16 08:00:00,55467.7,1791.18,253.7339,200.29,1.03559,39.372,0.39118
2021-03-16 12:00:00,55827.28,1802.2,258.1821,203.78,1.09167,40.64,0.39405
2021-03-16 16:00:00,55733.16,1783.8,253.8829,198.81,1.23635,39.854,0.38993
2021-03-16 20:00:00,56946.89,1806.6,258.6077,201.13,1.25303,40.826,0.39568
2021-03-17 00:00:00,55474.01,1768.19,252.7034,197.13,1.20913,40.51,0.39272
2021-03-17 04:00:00,55779.11,1785.84,254.5893,202.08,1.26436,41.758,0.3965
2021-03-17 08:00:00,54886.38,1757.41,252.1,196.03,1.23327,40.903,0.39251
2021-03-17 12:00:00,54919.91,1772.19,252.0182,197.16,1.23027,44.566,0.39425
2021-03-17 16:00:00,57823.29,1825.92,263.7735,202.87,1.26478,44.746,0.4005
2021-03-17 20:00:00,58781.2,1822.88,270.0027,205.8,1.37653,46.404,0.40299
2021-03-18 00:00:00,58706.23,1833.39,272.0396,204.75,1.40522,46.065,0.40219
2021-03-18 04:00:00,58354.38,1815.22,274.9265,204.11,1.40458,45.666,0.40033
2021-03-18 08:00:00,58117.51,1799.47,266.8246,202.9,1.42987,44.232,0.4017
2021-03-18 12:00:00,59527.3,1821.25,269.5124,205.28,1.44826,45.6,0.40719
2021-03-18 16:00:00,57341.58,1767.46,258.9558,200.36,1.25999,43.567,0.39532
2021-03-18 20:00:00,57678.64,1775.42,261.2983,200.0,1.23143,43.563,0.39476
2021-03-19 00:00:00,57762.25,1779.72,263.5417,201.21,1.23563,43.914,0.39492
2021-03-19 04:00:00,57778.29,1794.11,261.705,201.79,1.2606,45.025,0.39798
2021-03-19 08:00:00,58803.04,1817.24,266.8168,203.72,1.2582,44.929,0.40012
2021-03-19 12:00:00,58972.51,1822.88,266.8397,203.29,1.28233,44.997,0.39979
2021-03-19 16:00:00,58770.74,1826.89,265.6952,201.38,1.33777,45.136,0.39908
2021-03-19 20:00:00,58143.3,1808.62,263.1939,200.21,1.29605,44.06,0.39495
2021-03-20 00:00:00,58389.37,1832.82,264.6908,202.13,1.27057,44.773,0.39999
2021-03-20 04:00:00,58426.52,1822.6,269.6996,202.36,1.26215,44.872,0.40464
2021-03-20 08:00:00,59255.75,1842.72,269.1482,204.78,1.26635,45.213,0.41096
2021-03-20 12:00:00,59229.13,1853.36,271.0891,203.8,1.2565,44.776,0.40812
2021-03-20 16:00:00,59249.82,1848.08,270.8083,203.54,1.24763,44.305,0.42924
2021-03-20 20:00:00,58075.12,1802.94,263.9278,200.23,1.20001,43.0,0.41519
2021-03-21 00:00:00,57825.24,1786.24,266.9696,198.86,1.22397,42.4,0.40509
2021-03-21 04:00:00,57005.56,1780.65,263.702,196.05,1.21216,42.397,0.40318
2021-03-21 08:00:00,56204.35,1771.74,259.7911,194.02,1.1808,41.634,0.39664
2021-03-21 12:00:00,57185.08,1789.72,262.9252,195.45,1.20233,42.618,0.39961
2021-03-21 16:00:00,57534.54,1795.9,264.8245,196.53,1.19972,42.497,0.40186
2021-03-21 20:00:00,57330.95,1781.59,265.1178,195.56,1.1855,42.439,0.40388
2021-03-22 00:00:00,57571.03,1782.57,267.7774,194.7,1.19175,43.191,0.40322
2021-03-22 04:00:00,57567.71,1791.43,265.4235,194.92,1.19515,43.3,0.40051
2021-03-22 08:00:00,57783.2,1795.88,266.758,196.21,1.19287,43.479,0.40793
2021-03-22 12:00:00,57017.97,1781.83,267.372,196.74,1.18142,43.899,0.41354
2021-03-22 16:00:00,55522.86,1741.65,266.0507,193.65,1.15176,42.011,0.40469
2021-03-22 20:00:00,54076.17,1682.97,254.7232,185.6,1.10241,40.648,0.39256
2021-03-23 00:00:00,54662.68,1702.16,259.165,188.12,1.12849,41.747,0.40377
2021-03-23 04:00:00,54158.55,1683.18,257.7615,185.73,1.13019,41.081,0.39543
2021-03-23 08:00:00,54189.08,1683.44,255.7937,184.1,1.12665,40.618,0.39307
2021-03-23 12:00:00,55178.69,1702.77,260.0129,186.66,1.16,41.815,0.39922
2021-03-23 16:00:00,55000.0,1706.34,257.1437,186.06,1.12531,41.58,0.3949
2021-03-23 20:00:00,54387.68,1669.66,255.2928,185.58,1.11702,41.058,0.39606
2021-03-24 00:00:00,54381.68,1679.87,256.4769,191.13,1.10728,41.183,0.3928
2021-03-24 04:00:00,55499.46,1696.04,259.5791,194.32,1.14265,42.154,0.39587
2021-03-24 08:00:00,56594.9,1713.44,263.2845,193.8,1.14958,44.037,0.40032
2021-03-24 12:00:00,56292.99,1722.35,262.2279,193.44,1.14,44.633,0.39682
2021-03-24 16:00:00,54757.21,1635.97,255.0299,187.56,1.10719,42.799,0.3853
2021-03-24 20:00:00,52307.69,1584.26,249.1291,176.12,1.06772,39.601,0.36363
2021-03-25 00:00:00,52208.96,1573.61,240.8808,175.82,1.08827,38.996,0.35667
2021-03-25 04:00:00,52228.82,1572.52,241.5287,172.9,1.08183,39.374,0.35706
2021-03-25 08:00:00,52168.31,1593.13,242.1828,174.05,1.10373,39.658,0.3607
2021-03-25 12:00:00,50984.38,1595.45,231.0883,170.59,1.0995,38.413,0.35628
2021-03-25 16:00:00,52180.5,1604.41,235.75,174.58,1.10634,39.407,0.36683
2021-03-25 20:00:00,51304.0,1589.14,234.2303,172.13,1.09649,38.733,0.36105
2021-03-26 00:00:00,52429.38,1620.9,241.9214,175.07,1.12335,40.07,0.36652
2021-03-26 04:00:00,53602.07,1629.83,245.8026,177.06,1.14334,40.631,0.37303
2021-03-26 08:00:00,52677.08,1616.64,247.213,178.59,1.26251,41.061,0.38176
2021-03-26 12:00:00,53308.09,1640.0,247.8601,179.99,1.22045,40.978,0.37705
2021-03-26 16:00:00,53800.77,1664.99,250.1028,181.0,1.20856,41.324,0.37903
2021-03-26 20:00:00,55028.38,1699.29,254.7506,183.46,1.2134,41.61,0.38482
2021-03-27 00:00:00,54800.97,1693.52,252.2726,181.71,1.18231,41.998,0.37894
2021-03-27 04:00:00,54907.88,1689.86,252.4682,182.32,1.19186,41.916,0.37836
2021-03-27 08:00:00,54431.86,1682.67,256.2038,180.24,1.17505,40.828,0.37479
2021-03-27 12:00:00,54944.79,1682.61,260.7576,181.08,1.17971,41.141,0.37787
2021-03-27 16:00:00,55751.27,1704.08,263.7245,182.7,1.18393,41.241,0.38461
2021-03-27 20:00:00,55839.0,1713.45,268.8852,184.03,1.17402,41.173,0.38164
2021-03-28 00:00:00,56032.89,1711.61,277.8808,186.28,1.1915,42.121,0.38666
2021-03-28 04:00:00,56148.83,1716.85,277.3004,185.43,1.2048,43.458,0.3845
2021-03-28 08:00:00,55833.55,1704.69,269.6274,183.74,1.18987,43.483,0.38078
2021-03-28 12:00:00,56368.95,1707.45,272.0783,185.16,1.18956,44.512,0.40717
2021-03-28 16:00:00,55173.49,1674.66,265.86,181.76,1.18054,43.238,0.39375
2021-03-28 20:00:00,55773.8,1689.09,268.3369,184.34,1.18884,44.79,0.39636
2021-03-29 00:00:00,55381.54,1696.98,269.5651,190.34,1.18541,44.082,0.39951
2021-03-29 04:00:00,55903.59,1703.9,273.67,194.11,1.20821,45.462,0.40203
2021-03-29 08:00:00,57727.1,1762.88,274.7541,194.81,1.20733,45.832,0.40241
2021-03-29 12:00:00,57722.75,1788.73,272.2326,193.6,1.20143,45.287,0.4017
2021-03-29 16:00:00,57616.27,1817.09,273.197,194.42,1.20725,44.89,0.40272
2021-03-29 20:00:00,57611.51,1816.97,275.3467,194.0,1.20216,45.634,0.40457
2021-03-30 00:00:00,57188.06,1795.51,271.9739,190.73,1.19197,45.126,0.40013
2021-03-30 04:00:00,58075.7,1817.38,278.5763,192.46,1.21211,45.126,0.40509
2021-03-30 08:00:00,59203.44,1847.62,297.2407,199.48,1.22937,45.509,0.41162
2021-03-30 12:00:00,58531.33,1830.84,297.5472,195.86,1.21127,44.425,0.40177
2021-03-30 16:00:00,58965.68,1857.18,310.9926,196.61,1.229,44.669,0.40264
2021-03-30 20:00:00,58747.49,1840.84,311.2195,195.71,1.21255,44.903,0.40084
2021-03-31 00:00:00,58574.37,1821.7,301.3536,193.0,1.18499,44.306,0.39313
2021-03-31 04:00:00,58157.79,1812.33,303.2423,192.44,1.18608,44.632,0.39016
2021-03-31 08:00:00,58015.91,1808.19,298.7927,190.52,1.18128,44.806,0.39182
2021-03-31 12:00:00,59300.0,1849.11,306.6826,192.93,1.19108,47.36,0.39264
2021-03-31 16:00:00,58570.88,1901.54,301.0,193.11,1.18505,48.1,0.39274
2021-03-31 20:00:00,58773.06,1916.27,302.3737,196.54,1.18914,50.802,0.40525
2021-04-01 00:00:00,59114.97,1922.04,306.0572,197.18,1.18777,51.078,0.41024
2021-04-01 04:00:00,58899.98,1926.91,313.1494,197.1,1.19126,51.938,0.4103
2021-04-01 08:00:00,58591.43,1920.5,313.0176,196.09,1.19068,51.979,0.40493
2021-04-01 12:00:00,58975.88,1943.7,327.3377,203.95,1.19469,52.93,0.40693
2021-04-01 16:00:00,58923.85,1975.33,328.2001,201.85,1.1847,52.584,0.41293
2021-04-01 20:00:00,58723.68,1967.55,334.5001,202.62,1.18365,52.381,0.42456
2021-04-02 00:00:00,59862.24,1994.75,343.7088,205.69,1.19026,52.421,0.44157
2021-04-02 04:00:00,59431.95,1994.81,352.1603,204.99,1.22875,52.948,0.4554
2021-04-02 08:00:00,59524.52,2006.46,347.2556,205.36,1.20836,53.137,0.44671
2021-04-02 12:00:00,59482.5,2073.21,346.3957,208.0,1.21336,53.383,0.43729
2021-04-02 16:00:00,58828.31,2063.76,337.2601,205.48,1.19576,53.421,0.44317
2021-04-02 20:00:00,58980.0,2135.37,338.0,211.54,1.19075,52.914,0.43937
2021-04-03 00:00:00,59204.01,2092.8,338.9178,210.73,1.22316,54.857,0.44731
2021-04-03 04:00:00,59306.96,2111.26,342.8757,215.34,1.22658,53.916,0.45095
2021-04-03 08:00:00,59263.31,2096.81,346.0652,213.54,1.21776,54.177,0.44954
2021-04-03 12:00:00,58825.12,2070.58,338.7935,207.22,1.20649,53.982,0.44085
2021-04-03 16:00:00,58608.96,2095.25,336.07,205.29,1.195,53.874,0.42908
2021-04-03 20:00:00,57054.29,2010.35,322.0177,195.17,1.16378,50.736,0.40859
2021-04-04 00:00:00,57515.49,2016.39,334.0816,199.68,1.18041,52.209,0.4159
2021-04-04 04:00:00,57597.63,2034.18,335.8341,200.09,1.17152,52.377,0.41617
2021-04-04 08:00:00,57249.46,2040.81,336.7485,199.62,1.1709,52.19,0.42006
2021-04-04 12:00:00,57914.9,2077.42,343.8515,201.96,1.17641,52.668,0.42501
2021-04-04 16:00:00,57950.0,2060.85,347.0118,201.74,1.18069,52.796,0.42632
2021-04-04 20:00:00,58179.83,2076.94,349.1249,202.09,1.18251,54.598,0.42824
2021-04-05 00:00:00,57447.08,2028.36,345.0083,202.08,1.18286,53.656,0.44898
2021-04-05 04:00:00,57280.63,2028.66,340.8779,200.54,1.17067,52.871,0.44848
2021-04-05 08:00:00,57733.07,2055.8,363.2063,203.45,1.17871,54.509,0.47669
2021-04-05 12:00:00,59006.03,2113.08,376.9193,209.2,1.20759,56.973,0.48762
2021-04-05 16:00:00,59016.76,2104.08,374.0516,217.92,1.1939,57.392,0.49273
2021-04-05 20:00:00,59110.55,2108.11,368.15,221.04,1.21196,59.08,0.53544
2021-04-06 00:00:00,58595.97,2113.44,370.6254,218.41,1.19683,59.992,0.50506
2021-04-06 04:00:00,58580.94,2099.3,376.3868,219.0,1.20061,63.298,0.50572
2021-04-06 08:00:00,58544.71,2113.28,397.0384,233.21,1.20216,62.698,0.54198
2021-04-06 12:00:00,57853.92,2087.06,387.4236,234.56,1.27657,60.113,0.50965
2021-04-06 16:00:00,58229.19,2113.3,398.233,238.9,1.25855,60.853,0.52922
2021-04-06 20:00:00,57995.35,2111.75,402.9367,236.99,1.25217,63.004,0.54125
2021-04-07 00:00:00,57924.15,2104.2,402.183,239.26,1.2653,67.759,0.52756
2021-04-07 04:00:00,57864.57,2075.05,404.1817,232.56,1.24771,64.478,0.50026
2021-04-07 08:00:00,56300.49,1978.27,370.1901,218.21,1.18926,59.303,0.47715
2021-04-07 12:00:00,56440.9,1979.1,374.8203,218.36,1.18192,60.035,0.47404
2021-04-07 16:00:00,56022.8,1983.0,375.7837,220.69,1.18114,59.845,0.46946
2021-04-07 20:00:00,55921.81,1964.8,375.6597,219.24,1.1724,59.673,0.47279
2021-04-08 00:00:00,56545.67,1997.46,396.52,221.31,1.18947,59.864,0.48283
2021-04-08 04:00:00,57027.7,2028.83,397.4482,225.97,1.20222,61.689,0.49847
2021-04-08 08:00:00,56462.33,1999.78,394.6913,218.82,1.19158,60.166,0.47536
2021-04-08 12:00:00,57758.78,2058.86,418.1706,224.95,1.21314,62.038,0.49296
2021-04-08 16:00:00,57740.47,2057.45,420.0274,222.94,1.21274,61.727,0.4903
2021-04-08 20:00:00,58070.47,2079.7,418.0704,226.18,1.21924,63.366,0.50456
2021-04-09 00:00:00,57989.91,2072.4,407.8194,224.37,1.2048,61.551,0.49031
2021-04-09 04:00:00,58049.31,2078.45,421.1364,224.89,1.214,61.469,0.48783
2021-04-09 08:00:00,58501.95,2082.79,436.5187,227.25,1.21238,62.963,0.48665
2021-04-09 12:00:00,58232.11,2061.72,438.0973,224.05,1.20332,61.219,0.48356
2021-04-09 16:00:00,58360.11,2078.47,438.9777,223.85,1.20859,61.424,0.48856
2021-04-09 20:00:00,58114.3,2067.63,453.6375,221.21,1.20143,60.742,0.48553
2021-04-10 00:00:00,59209.25,2142.89,473.8457,226.62,1.21129,61.637,0.49741
2021-04-10 04:00:00,60466.48,2158.18,473.6125,232.32,1.22923,62.338,0.51844
2021-04-10 08:00:00,60564.87,2158.82,484.4415,232.36,1.22257,62.257,0.513
2021-04-10 12:00:00,60241.44,2156.12,475.1914,234.57,1.22617,61.966,0.55513
2021-04-10 16:00:00,59577.94,2128.0,470.6003,243.42,1.21242,61.824,0.55728
2021-04-10 20:00:00,59776.67,2134.03,471.3563,256.49,1.21745,61.727,0.56199
2021-04-11 00:00:00,60296.14,2144.18,463.5453,250.42,1.22301,63.089,0.60792
2021-04-11 04:00:00,59674.07,2131.55,474.2421,257.72,1.21107,62.669,0.65136
2021-04-11 08:00:00,59726.7,2149.84,471.8553,257.77,1.22133,65.118,0.60633
2021-04-11 12:00:00,59661.78,2149.35,493.1514,252.81,1.24207,65.394,0.59595
2021-04-11 16:00:00,59679.28,2143.05,500.1011,250.15,1.25867,64.165,0.60254
2021-04-11 20:00:00,60001.4,2150.18,525.7328,252.12,1.26245,63.989,0.58323
2021-04-12 00:00:00,60349.58,2148.05,551.5266,253.94,1.32765,63.477,0.5832
2021-04-12 04:00:00,60709.62,2181.8,580.9412,256.08,1.29273,64.101,0.5989
2021-04-12 08:00:00,60241.69,2149.69,593.7315,248.75,1.31751,62.34,0.59363
2021-04-12 12:00:00,59993.52,2122.01,570.7815,244.46,1.27766,61.421,0.57094
2021-04-12 16:00:00,60071.18,2141.36,587.3373,243.53,1.30614,62.621,0.57248
2021-04-12 20:00:00,59870.0,2137.27,596.9889,244.63,1.31445,64.683,0.59049
2021-04-13 00:00:00,60463.26,2163.02,570.5964,250.25,1.30979,64.86,0.58743
2021-04-13 04:00:00,61031.06,2162.87,550.23,261.27,1.31427,63.258,0.62713
2021-04-13 08:00:00,62941.93,2228.71,550.0683,268.9,1.33999,64.346,0.64037
2021-04-13 12:00:00,63342.8,2276.79,561.1522,267.53,1.38111,66.956,0.64551
2021-04-13 16:00:00,63021.96,2296.08,560.5437,267.26,1.41696,66.614,0.66771
2021-04-13 20:00:00,63555.57,2299.51,551.4683,267.43,1.41383,66.625,0.65604
2021-04-14 00:00:00,63724.15,2346.91,568.6697,279.62,1.4575,70.28,0.66547
2021-04-14 04:00:00,64300.0,2371.49,575.9152,275.88,1.5051,69.314,0.67007
2021-04-14 08:00:00,64510.26,2389.57,574.6875,273.12,1.46991,68.015,0.64117
2021-04-14 12:00:00,63044.39,2349.12,545.6222,265.88,1.435,65.762,0.61774
2021-04-14 16:00:00,62154.83,2334.4,535.6902,264.87,1.4105,64.327,0.61227
2021-04-14 20:00:00,62940.36,2431.93,550.1422,278.54,1.45309,69.17,0.63553
2021-04-15 00:00:00,63067.95,2476.23,545.5351,278.57,1.44493,69.143,0.62774
2021-04-15 04:00:00,62831.86,2470.44,549.4163,273.76,1.44105,68.082,0.62878
2021-04-15 08:00:00,62367.62,2427.89,541.7561,270.73,1.44865,67.581,0.61863
2021-04-15 12:00:00,62712.09,2462.38,551.6759,280.77,1.48262,70.836,0.63019
2021-04-15 16:00:00,63376.65,2479.76,550.2476,286.31,1.47125,70.459,0.63064
2021-04-15 20:00:00,63161.09,2513.89,542.2716,285.62,1.47972,74.784,0.63917
2021-04-16 00:00:00,62929.01,2497.01,530.297,294.57,1.464,82.871,0.62861
2021-04-16 04:00:00,61372.07,2425.55,539.5224,286.89,1.41745,79.007,0.61549
2021-04-16 08:00:00,60849.16,2382.47,521.7517,278.28,1.40477,77.844,0.59904
2021-04-16 12:00:00,61559.39,2428.86,517.5,299.12,1.40258,84.987,0.60368
2021-04-16 16:00:00,61683.02,2431.09,514.9982,311.85,1.43161,83.013,0.60817
2021-04-16 20:00:00,61345.0,2424.38,508.7679,308.62,1.41139,87.303,0.60943
2021-04-17 00:00:00,62373.39,2487.58,532.4041,323.0,1.435,93.653,0.61562
2021-04-17 04:00:00,62107.34,2461.16,536.9572,326.21,1.43478,99.564,0.63673
2021-04-17 08:00:00,60896.66,2410.01,515.6316,310.75,1.39029,92.78,0.60996
2021-04-17 12:00:00,60269.14,2344.92,511.034,305.79,1.3728,90.299,0.59701
2021-04-17 16:00:00,60683.77,2379.14,517.8464,311.98,1.39021,93.464,0.60158
2021-04-17 20:00:00,60000.96,2318.52,515.5115,301.29,1.36863,93.984,0.59123
2021-04-18 00:00:00,55195.64,2162.0,482.3594,269.19,1.20083,82.398,0.50963
2021-04-18 04:00:00,56165.26,2209.01,480.8657,267.75,1.24837,87.599,0.52669
2021-04-18 08:00:00,53268.35,2051.62,432.1296,249.18,1.13717,77.249,0.48081
2021-04-18 12:00:00,55457.09,2146.2,467.457,265.04,1.24333,99.869,0.5321
2021-04-18 16:00:00,55717.98,2189.11,474.5568,269.95,1.26036,96.587,0.53654
2021-04-18 20:00:00,56155.11,2235.73,481.2822,273.48,1.27682,119.806,0.54365
2021-04-19 00:00:00,57027.37,2266.68,532.6871,280.05,1.32131,121.053,0.55901
2021-04-19 04:00:00,57324.37,2270.54,533.7241,275.99,1.30375,124.483,0.55351
2021-04-19 08:00:00,57098.86,2243.98,530.1155,272.4,1.2692,118.886,0.53587
2021-04-19 12:00:00,54558.19,2092.22,483.1862,252.31,1.17908,105.644,0.49304
2021-04-19 16:00:00,55943.06,2187.63,505.0458,269.34,1.23047,112.279,0.51231
2021-04-19 20:00:00,55607.18,2160.5,503.6947,261.44,1.19445,108.773,0.50061
2021-04-20 00:00:00,54499.4,2107.57,486.4002,247.44,1.15897,101.746,0.4869
2021-04-20 04:00:00,54409.26,2091.29,493.7788,245.68,1.15707,101.725,0.47782
2021-04-20 08:00:00,56262.26,2195.73,527.3715,258.31,1.2145,110.626,0.50354
2021-04-20 12:00:00,55330.84,2185.07,533.9665,254.23,1.19917,109.675,0.50483
2021-04-20 16:00:00,56577.76,2322.56,587.7384,272.62,1.26225,111.098,0.52749
2021-04-20 20:00:00,56430.65,2330.39,586.782,260.81,1.26635,107.996,0.52921
2021-04-21 00:00:00,55206.42,2283.27,581.7433,258.49,1.2411,103.516,0.51433
2021-04-21 04:00:00,55296.59,2291.13,593.8122,259.83,1.2658,103.788,0.50866
2021-04-21 08:00:00,54555.13,2264.73,564.8478,254.01,1.21469,99.46,0.49515
2021-04-21 12:00:00,56150.12,2442.03,582.2963,274.06,1.2641,105.258,0.51377
2021-04-21 16:00:00,55463.66,2436.95,576.5478,274.93,1.2612,102.638,0.51165
2021-04-21 20:00:00,53788.72,2356.67,544.6227,257.89,1.20366,96.968,0.48929
